Age in 5-year groups ,Region,Religion,Ethnicity,Education in single years,Number of household members,Educational attainment,Frequency of reading newspaper or magazine,Frequency of listening to radio,Frequency of watching television,Literacy,Ever participated in a literacy program,Use of internet,Frequency of using internet last month,Owns a mobile telephone,Wealth index factor score for urban/rural,Wealth index for urban/rural,Wealth index factor score combined (5 decimals)
3.0,15.0,7.0,8.0,0.0,8.0,0.0,0.0,1.0,2.0,0.0,,1.0,2.0,1.0,242.0,3.0,-52908.0
5.0,15.0,7.0,5.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,1.0,-40881.0,2.0,-88752.0
5.0,15.0,7.0,5.0,0.0,7.0,0.0,0.0,2.0,2.0,0.0,,0.0,0.0,1.0,12587.0,3.0,-42148.0
7.0,15.0,7.0,5.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,-14245.0,3.0,-65535.0
2.0,15.0,7.0,7.0,8.0,5.0,3.0,0.0,1.0,1.0,1.0,,0.0,0.0,1.0,18238.0,3.0,-37222.0
4.0,15.0,7.0,5.0,0.0,8.0,0.0,0.0,2.0,2.0,0.0,,0.0,0.0,1.0,-37766.0,2.0,-86037.0
3.0,15.0,7.0,5.0,8.0,8.0,3.0,2.0,2.0,2.0,1.0,,0.0,0.0,1.0,-37766.0,2.0,-86037.0
3.0,15.0,7.0,5.0,8.0,8.0,3.0,2.0,2.0,2.0,1.0,,0.0,0.0,1.0,-37766.0,2.0,-86037.0
3.0,15.0,5.0,5.0,12.0,4.0,4.0,0.0,1.0,2.0,2.0,,1.0,3.0,1.0,-5471.0,3.0,-57888.0
5.0,15.0,1.0,5.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,-71609.0,2.0,-115535.0
5.0,15.0,1.0,5.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,-71609.0,2.0,-115535.0
5.0,15.0,6.0,5.0,1.0,5.0,1.0,0.0,1.0,1.0,0.0,,1.0,1.0,1.0,113002.0,5.0,45377.0
3.0,15.0,1.0,5.0,12.0,4.0,4.0,0.0,2.0,1.0,2.0,,0.0,0.0,1.0,-52900.0,2.0,-99228.0
3.0,15.0,1.0,5.0,12.0,4.0,4.0,0.0,2.0,1.0,2.0,,0.0,0.0,1.0,-52900.0,2.0,-99228.0
6.0,15.0,7.0,7.0,0.0,6.0,0.0,0.0,2.0,1.0,0.0,,0.0,0.0,1.0,-73352.0,2.0,-117055.0
6.0,15.0,7.0,7.0,0.0,6.0,0.0,0.0,2.0,1.0,0.0,,0.0,0.0,1.0,-73352.0,2.0,-117055.0
5.0,15.0,1.0,5.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,-78253.0,2.0,-121327.0
5.0,15.0,6.0,5.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,-62014.0,2.0,-107172.0
3.0,15.0,7.0,5.0,6.0,5.0,2.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,-74787.0,2.0,-118305.0
3.0,15.0,7.0,5.0,6.0,5.0,2.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,-74787.0,2.0,-118305.0
4.0,15.0,7.0,5.0,0.0,6.0,0.0,0.0,2.0,1.0,0.0,,0.0,0.0,1.0,-97962.0,1.0,-138505.0
4.0,15.0,7.0,5.0,0.0,6.0,0.0,0.0,2.0,1.0,0.0,,0.0,0.0,1.0,-97962.0,1.0,-138505.0
5.0,15.0,1.0,5.0,9.0,7.0,3.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,-69118.0,2.0,-113364.0
5.0,15.0,7.0,5.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,-47464.0,2.0,-94490.0
6.0,15.0,95.0,5.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,-91597.0,1.0,-132957.0
3.0,15.0,7.0,5.0,6.0,4.0,2.0,0.0,1.0,1.0,0.0,,1.0,2.0,1.0,-83088.0,2.0,-125541.0
3.0,15.0,7.0,5.0,6.0,4.0,2.0,0.0,1.0,1.0,0.0,,1.0,2.0,1.0,-83088.0,2.0,-125541.0
3.0,15.0,7.0,5.0,6.0,4.0,2.0,0.0,1.0,1.0,0.0,,1.0,2.0,1.0,-83088.0,2.0,-125541.0
4.0,15.0,6.0,5.0,9.0,2.0,3.0,1.0,2.0,0.0,1.0,,0.0,0.0,1.0,-155320.0,1.0,-188500.0
6.0,15.0,7.0,5.0,0.0,8.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,-161278.0,1.0,-193693.0
7.0,15.0,1.0,5.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,-90650.0,1.0,-132132.0
4.0,15.0,7.0,5.0,4.0,4.0,1.0,0.0,2.0,2.0,0.0,,1.0,3.0,1.0,49730.0,4.0,-9773.0
2.0,15.0,7.0,5.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,-7606.0,3.0,-59748.0
3.0,15.0,7.0,5.0,0.0,5.0,0.0,0.0,1.0,2.0,0.0,,0.0,0.0,1.0,-5074.0,3.0,-57542.0
3.0,15.0,7.0,5.0,0.0,5.0,0.0,0.0,1.0,2.0,0.0,,0.0,0.0,1.0,-5074.0,3.0,-57542.0
5.0,15.0,7.0,5.0,3.0,7.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,-44903.0,2.0,-92258.0
6.0,15.0,7.0,5.0,4.0,6.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,-51077.0,2.0,-97639.0
3.0,15.0,7.0,7.0,4.0,3.0,1.0,0.0,2.0,0.0,1.0,,0.0,0.0,1.0,40685.0,4.0,-17656.0
2.0,15.0,7.0,5.0,12.0,1.0,4.0,0.0,1.0,1.0,2.0,,0.0,0.0,1.0,-29128.0,2.0,-78507.0
3.0,15.0,7.0,5.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,,0.0,0.0,1.0,-40269.0,2.0,-88218.0
3.0,15.0,7.0,5.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,,0.0,0.0,1.0,-40269.0,2.0,-88218.0
3.0,15.0,7.0,5.0,9.0,6.0,3.0,0.0,1.0,1.0,2.0,,0.0,0.0,1.0,-79367.0,2.0,-122297.0
3.0,15.0,7.0,5.0,9.0,6.0,3.0,0.0,1.0,1.0,2.0,,0.0,0.0,1.0,-79367.0,2.0,-122297.0
4.0,15.0,7.0,5.0,4.0,9.0,1.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,-121745.0,1.0,-159235.0
5.0,15.0,7.0,5.0,0.0,9.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,-121745.0,1.0,-159235.0
5.0,15.0,7.0,5.0,0.0,9.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,-121745.0,1.0,-159235.0
5.0,15.0,7.0,5.0,6.0,6.0,2.0,0.0,2.0,2.0,0.0,,0.0,0.0,1.0,-15117.0,3.0,-66295.0
4.0,15.0,7.0,5.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,,0.0,0.0,1.0,24632.0,4.0,-31649.0
4.0,15.0,7.0,5.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,,0.0,0.0,1.0,24632.0,4.0,-31649.0
2.0,15.0,7.0,5.0,12.0,3.0,4.0,0.0,2.0,2.0,2.0,,1.0,3.0,1.0,-60565.0,2.0,-105909.0
2.0,15.0,7.0,5.0,12.0,3.0,4.0,0.0,2.0,2.0,2.0,,1.0,3.0,1.0,-60565.0,2.0,-105909.0
3.0,15.0,7.0,5.0,5.0,5.0,1.0,0.0,2.0,2.0,1.0,,1.0,3.0,1.0,2395.0,3.0,-51032.0
3.0,15.0,7.0,5.0,5.0,5.0,1.0,0.0,2.0,2.0,1.0,,1.0,3.0,1.0,2395.0,3.0,-51032.0
3.0,15.0,7.0,5.0,3.0,4.0,1.0,0.0,2.0,2.0,1.0,,0.0,0.0,1.0,-66330.0,2.0,-110934.0
3.0,15.0,7.0,5.0,11.0,4.0,3.0,0.0,2.0,2.0,2.0,,0.0,0.0,1.0,-34528.0,2.0,-83215.0
3.0,15.0,7.0,5.0,11.0,4.0,3.0,0.0,2.0,2.0,2.0,,0.0,0.0,1.0,-34528.0,2.0,-83215.0
2.0,15.0,7.0,5.0,0.0,6.0,0.0,0.0,2.0,2.0,0.0,,0.0,0.0,1.0,-30059.0,2.0,-79319.0
2.0,15.0,7.0,5.0,0.0,6.0,0.0,0.0,2.0,2.0,0.0,,0.0,0.0,1.0,-30059.0,2.0,-79319.0
5.0,15.0,7.0,5.0,0.0,10.0,0.0,0.0,2.0,2.0,0.0,,0.0,0.0,1.0,7684.0,3.0,-46422.0
3.0,15.0,7.0,5.0,12.0,10.0,4.0,0.0,2.0,2.0,2.0,,1.0,3.0,1.0,7684.0,3.0,-46422.0
3.0,15.0,7.0,5.0,12.0,10.0,4.0,0.0,2.0,2.0,2.0,,1.0,3.0,1.0,7684.0,3.0,-46422.0
3.0,15.0,5.0,5.0,7.0,4.0,3.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,-20101.0,3.0,-70639.0
3.0,15.0,5.0,5.0,7.0,4.0,3.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,-20101.0,3.0,-70639.0
2.0,15.0,7.0,5.0,9.0,6.0,3.0,0.0,0.0,2.0,2.0,,0.0,0.0,1.0,-6199.0,3.0,-58522.0
2.0,15.0,7.0,5.0,9.0,6.0,3.0,0.0,0.0,2.0,2.0,,0.0,0.0,1.0,-6199.0,3.0,-58522.0
3.0,15.0,7.0,5.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,-101113.0,1.0,-141252.0
3.0,15.0,7.0,5.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,-101113.0,1.0,-141252.0
3.0,15.0,7.0,5.0,4.0,5.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,-95616.0,1.0,-136461.0
3.0,15.0,7.0,5.0,4.0,5.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,-95616.0,1.0,-136461.0
4.0,15.0,7.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,-69232.0,2.0,-113463.0
4.0,15.0,7.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,-14882.0,3.0,-66091.0
3.0,15.0,7.0,5.0,12.0,4.0,4.0,0.0,2.0,2.0,2.0,,1.0,3.0,1.0,-29457.0,2.0,-78795.0
5.0,15.0,6.0,5.0,9.0,9.0,3.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,-38698.0,2.0,-86849.0
4.0,15.0,6.0,5.0,0.0,7.0,0.0,0.0,1.0,2.0,0.0,,0.0,0.0,1.0,5516.0,3.0,-48311.0
2.0,15.0,6.0,5.0,7.0,6.0,3.0,1.0,1.0,1.0,1.0,,0.0,0.0,1.0,-74329.0,2.0,-117906.0
5.0,15.0,6.0,5.0,3.0,6.0,1.0,0.0,1.0,1.0,2.0,,0.0,0.0,1.0,-2595.0,3.0,-55380.0
4.0,15.0,7.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,166.0,3.0,-52974.0
4.0,15.0,7.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,166.0,3.0,-52974.0
3.0,15.0,7.0,5.0,12.0,6.0,4.0,1.0,2.0,0.0,2.0,,0.0,0.0,1.0,-80852.0,2.0,-123592.0
3.0,15.0,7.0,5.0,12.0,6.0,4.0,1.0,2.0,0.0,2.0,,0.0,0.0,1.0,-80852.0,2.0,-123592.0
5.0,15.0,7.0,5.0,0.0,7.0,0.0,0.0,2.0,1.0,0.0,,0.0,0.0,1.0,-69788.0,2.0,-113948.0
5.0,15.0,2.0,6.0,5.0,4.0,1.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,194464.0,5.0,208714.0
4.0,15.0,6.0,5.0,15.0,5.0,5.0,0.0,2.0,2.0,2.0,,1.0,3.0,1.0,-20201.0,2.0,39242.0
4.0,15.0,6.0,5.0,15.0,5.0,5.0,0.0,2.0,2.0,2.0,,1.0,3.0,1.0,-20201.0,2.0,39242.0
5.0,15.0,7.0,5.0,5.0,4.0,1.0,0.0,2.0,2.0,0.0,,1.0,1.0,1.0,15424.0,3.0,67367.0
3.0,15.0,6.0,5.0,16.0,4.0,5.0,0.0,0.0,2.0,2.0,,1.0,3.0,1.0,123197.0,5.0,152451.0
3.0,15.0,6.0,5.0,16.0,4.0,5.0,0.0,0.0,2.0,2.0,,1.0,3.0,1.0,123197.0,5.0,152451.0
6.0,15.0,7.0,7.0,6.0,4.0,3.0,0.0,1.0,0.0,2.0,,0.0,0.0,1.0,-198388.0,1.0,-101431.0
6.0,15.0,7.0,7.0,6.0,4.0,3.0,0.0,1.0,0.0,2.0,,0.0,0.0,1.0,-198388.0,1.0,-101431.0
7.0,15.0,7.0,5.0,0.0,11.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,-38721.0,2.0,24621.0
7.0,15.0,7.0,5.0,0.0,11.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,-38721.0,2.0,24621.0
3.0,15.0,5.0,5.0,0.0,4.0,0.0,0.0,2.0,1.0,0.0,,0.0,0.0,1.0,-176271.0,1.0,-83970.0
3.0,15.0,5.0,5.0,0.0,4.0,0.0,0.0,2.0,1.0,0.0,,0.0,0.0,1.0,-176271.0,1.0,-83970.0
3.0,15.0,7.0,8.0,12.0,7.0,4.0,0.0,2.0,2.0,2.0,,1.0,0.0,1.0,-63182.0,1.0,5310.0
3.0,15.0,7.0,5.0,7.0,3.0,3.0,0.0,1.0,2.0,1.0,,0.0,0.0,1.0,-52870.0,2.0,13451.0
3.0,15.0,7.0,7.0,14.0,2.0,5.0,0.0,2.0,2.0,2.0,,1.0,2.0,1.0,103316.0,4.0,136755.0
6.0,15.0,7.0,7.0,0.0,7.0,0.0,0.0,2.0,2.0,0.0,,0.0,0.0,0.0,-30056.0,2.0,31462.0
4.0,15.0,7.0,7.0,13.0,6.0,4.0,0.0,2.0,2.0,2.0,,1.0,3.0,1.0,14464.0,3.0,66609.0
4.0,15.0,6.0,5.0,15.0,2.0,5.0,0.0,2.0,2.0,2.0,,1.0,3.0,1.0,56274.0,4.0,99617.0
6.0,15.0,7.0,7.0,6.0,5.0,2.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,-37654.0,2.0,25464.0
6.0,15.0,7.0,7.0,6.0,5.0,2.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,-37654.0,2.0,25464.0
4.0,15.0,7.0,5.0,10.0,4.0,3.0,0.0,2.0,2.0,2.0,,0.0,0.0,0.0,-2607.0,3.0,53132.0
4.0,15.0,7.0,5.0,10.0,4.0,3.0,0.0,2.0,2.0,2.0,,0.0,0.0,0.0,-2607.0,3.0,53132.0
3.0,15.0,6.0,5.0,12.0,4.0,4.0,0.0,1.0,1.0,2.0,,0.0,0.0,1.0,98192.0,4.0,132710.0
3.0,15.0,6.0,5.0,12.0,4.0,4.0,0.0,1.0,1.0,2.0,,0.0,0.0,1.0,98192.0,4.0,132710.0
5.0,15.0,5.0,3.0,12.0,6.0,4.0,0.0,1.0,2.0,2.0,,1.0,2.0,1.0,177167.0,5.0,195058.0
5.0,15.0,5.0,3.0,12.0,6.0,4.0,0.0,1.0,2.0,2.0,,1.0,2.0,1.0,177167.0,5.0,195058.0
5.0,15.0,1.0,5.0,16.0,3.0,5.0,1.0,2.0,2.0,2.0,,1.0,2.0,1.0,126048.0,5.0,154701.0
5.0,15.0,6.0,5.0,16.0,4.0,5.0,0.0,2.0,2.0,2.0,,1.0,2.0,1.0,162049.0,5.0,183123.0
5.0,15.0,1.0,7.0,16.0,5.0,5.0,1.0,2.0,2.0,2.0,,1.0,3.0,1.0,190393.0,5.0,205500.0
4.0,15.0,7.0,5.0,14.0,8.0,5.0,0.0,0.0,2.0,2.0,,1.0,2.0,1.0,38520.0,3.0,85601.0
4.0,15.0,7.0,5.0,14.0,8.0,5.0,0.0,0.0,2.0,2.0,,1.0,2.0,1.0,38520.0,3.0,85601.0
4.0,15.0,7.0,5.0,14.0,8.0,5.0,0.0,0.0,2.0,2.0,,1.0,2.0,1.0,38520.0,3.0,85601.0
4.0,15.0,1.0,5.0,15.0,5.0,5.0,0.0,2.0,2.0,2.0,,1.0,3.0,1.0,10417.0,3.0,63414.0
4.0,15.0,1.0,5.0,15.0,5.0,5.0,0.0,2.0,2.0,2.0,,1.0,3.0,1.0,10417.0,3.0,63414.0
3.0,15.0,1.0,5.0,14.0,5.0,5.0,0.0,2.0,2.0,2.0,,1.0,3.0,1.0,40335.0,3.0,87034.0
3.0,15.0,1.0,5.0,14.0,5.0,5.0,0.0,2.0,2.0,2.0,,1.0,3.0,1.0,40335.0,3.0,87034.0
5.0,15.0,7.0,5.0,6.0,5.0,2.0,0.0,2.0,2.0,1.0,,1.0,3.0,1.0,104093.0,4.0,137369.0
5.0,15.0,7.0,5.0,6.0,5.0,2.0,0.0,2.0,2.0,1.0,,1.0,3.0,1.0,104093.0,4.0,137369.0
3.0,15.0,5.0,5.0,15.0,4.0,5.0,0.0,2.0,2.0,2.0,,1.0,3.0,1.0,162563.0,5.0,183529.0
4.0,15.0,6.0,3.0,9.0,4.0,3.0,0.0,1.0,2.0,2.0,,1.0,1.0,1.0,166400.0,5.0,186558.0
5.0,15.0,7.0,5.0,3.0,9.0,1.0,0.0,2.0,1.0,0.0,,0.0,0.0,1.0,-205564.0,1.0,-107096.0
5.0,15.0,7.0,5.0,3.0,9.0,1.0,0.0,2.0,1.0,0.0,,0.0,0.0,1.0,-205564.0,1.0,-107096.0
3.0,15.0,1.0,5.0,14.0,5.0,5.0,0.0,0.0,2.0,2.0,,0.0,0.0,1.0,128307.0,5.0,156485.0
3.0,15.0,1.0,5.0,14.0,5.0,5.0,0.0,0.0,2.0,2.0,,0.0,0.0,1.0,128307.0,5.0,156485.0
3.0,15.0,5.0,5.0,14.0,2.0,5.0,1.0,0.0,2.0,2.0,,1.0,3.0,1.0,-26167.0,2.0,34532.0
4.0,15.0,7.0,8.0,10.0,2.0,3.0,0.0,0.0,2.0,1.0,,0.0,0.0,1.0,-64942.0,1.0,3921.0
6.0,15.0,7.0,5.0,2.0,4.0,1.0,0.0,2.0,2.0,0.0,,0.0,0.0,1.0,-56080.0,2.0,10917.0
4.0,15.0,7.0,5.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,-158249.0,1.0,-69742.0
4.0,15.0,7.0,5.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,-158249.0,1.0,-69742.0
5.0,15.0,1.0,5.0,16.0,8.0,5.0,0.0,2.0,2.0,2.0,,1.0,3.0,1.0,87582.0,4.0,124334.0
6.0,15.0,7.0,5.0,9.0,6.0,3.0,0.0,1.0,1.0,2.0,,1.0,2.0,1.0,17202.0,3.0,68771.0
5.0,15.0,5.0,5.0,1.0,4.0,1.0,0.0,2.0,0.0,0.0,,0.0,0.0,1.0,-240309.0,1.0,-134526.0
2.0,15.0,7.0,5.0,8.0,5.0,3.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,-67164.0,2.0,-111661.0
2.0,15.0,7.0,5.0,8.0,5.0,3.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,-67164.0,2.0,-111661.0
3.0,15.0,6.0,5.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,1.0,-160452.0,1.0,-192973.0
5.0,15.0,7.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,-113686.0,1.0,-152211.0
5.0,15.0,7.0,5.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,1.0,-39613.0,2.0,-87647.0
3.0,15.0,7.0,5.0,8.0,5.0,3.0,0.0,2.0,2.0,1.0,,1.0,3.0,1.0,-28292.0,2.0,-77779.0
3.0,15.0,7.0,5.0,8.0,5.0,3.0,0.0,2.0,2.0,1.0,,1.0,3.0,1.0,-28292.0,2.0,-77779.0
2.0,15.0,7.0,7.0,5.0,7.0,1.0,0.0,0.0,2.0,0.0,,0.0,0.0,1.0,-154229.0,1.0,-187549.0
5.0,15.0,7.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,22387.0,3.0,-33605.0
3.0,15.0,7.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,22387.0,3.0,-33605.0
3.0,15.0,7.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,22387.0,3.0,-33605.0
4.0,15.0,6.0,5.0,4.0,7.0,1.0,0.0,2.0,0.0,0.0,,0.0,0.0,1.0,-155477.0,1.0,-188637.0
4.0,15.0,6.0,5.0,4.0,7.0,1.0,0.0,2.0,0.0,0.0,,0.0,0.0,1.0,-155477.0,1.0,-188637.0
2.0,15.0,7.0,5.0,7.0,2.0,3.0,0.0,2.0,1.0,0.0,,0.0,0.0,1.0,-121048.0,1.0,-158628.0
5.0,15.0,7.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-115946.0,1.0,-154180.0
3.0,15.0,7.0,5.0,3.0,7.0,1.0,0.0,2.0,1.0,0.0,,1.0,1.0,1.0,21176.0,3.0,-34661.0
5.0,15.0,7.0,5.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,1.0,-45047.0,2.0,-92383.0
5.0,15.0,7.0,5.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,1.0,-45047.0,2.0,-92383.0
3.0,15.0,7.0,7.0,7.0,10.0,3.0,0.0,2.0,1.0,0.0,,1.0,1.0,1.0,13219.0,3.0,65627.0
4.0,15.0,7.0,7.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,-59862.0,2.0,7931.0
4.0,15.0,7.0,7.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,-59862.0,2.0,7931.0
3.0,15.0,7.0,7.0,9.0,5.0,3.0,0.0,1.0,2.0,2.0,,0.0,0.0,1.0,-73169.0,1.0,-2575.0
3.0,15.0,7.0,7.0,9.0,5.0,3.0,0.0,1.0,2.0,2.0,,0.0,0.0,1.0,-73169.0,1.0,-2575.0
2.0,15.0,7.0,8.0,9.0,3.0,3.0,1.0,0.0,2.0,1.0,,0.0,0.0,0.0,-28690.0,2.0,32540.0
4.0,15.0,1.0,5.0,15.0,4.0,5.0,1.0,2.0,2.0,2.0,,2.0,0.0,1.0,-11769.0,2.0,45899.0
4.0,15.0,1.0,5.0,15.0,4.0,5.0,1.0,2.0,2.0,2.0,,2.0,0.0,1.0,-11769.0,2.0,45899.0
4.0,15.0,7.0,5.0,17.0,4.0,5.0,0.0,0.0,2.0,2.0,,1.0,3.0,1.0,19932.0,3.0,70926.0
3.0,15.0,7.0,8.0,9.0,7.0,3.0,1.0,1.0,2.0,1.0,,1.0,3.0,1.0,-93359.0,1.0,-18514.0
3.0,15.0,1.0,5.0,15.0,3.0,5.0,0.0,2.0,2.0,2.0,,1.0,3.0,1.0,-67206.0,1.0,2133.0
3.0,15.0,7.0,8.0,12.0,3.0,4.0,2.0,2.0,2.0,2.0,,2.0,0.0,1.0,8401.0,3.0,61823.0
5.0,15.0,1.0,5.0,14.0,6.0,5.0,0.0,2.0,2.0,2.0,,2.0,0.0,1.0,41818.0,3.0,88204.0
5.0,15.0,7.0,5.0,0.0,8.0,0.0,0.0,2.0,2.0,0.0,,0.0,0.0,1.0,-83048.0,1.0,-10373.0
4.0,15.0,1.0,5.0,15.0,3.0,5.0,1.0,1.0,2.0,2.0,,1.0,3.0,1.0,5886.0,3.0,59837.0
2.0,15.0,7.0,7.0,5.0,6.0,1.0,0.0,1.0,2.0,0.0,,1.0,3.0,1.0,164020.0,5.0,184680.0
5.0,15.0,6.0,7.0,9.0,6.0,3.0,0.0,2.0,2.0,2.0,,2.0,0.0,1.0,45187.0,4.0,90864.0
5.0,15.0,6.0,7.0,9.0,6.0,3.0,0.0,2.0,2.0,2.0,,2.0,0.0,1.0,45187.0,4.0,90864.0
4.0,15.0,4.0,7.0,12.0,6.0,4.0,0.0,1.0,0.0,2.0,,0.0,0.0,1.0,-110805.0,1.0,-149699.0
4.0,15.0,4.0,7.0,12.0,6.0,4.0,0.0,1.0,0.0,2.0,,0.0,0.0,1.0,-110805.0,1.0,-149699.0
4.0,15.0,4.0,7.0,12.0,6.0,4.0,0.0,1.0,0.0,2.0,,0.0,0.0,1.0,-110805.0,1.0,-149699.0
2.0,15.0,5.0,5.0,12.0,3.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,-99016.0,1.0,-139424.0
3.0,15.0,5.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,1.0,-78860.0,2.0,-121855.0
7.0,15.0,6.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,-113657.0,1.0,-152186.0
2.0,15.0,6.0,7.0,12.0,6.0,4.0,0.0,2.0,2.0,2.0,,0.0,0.0,1.0,-169115.0,1.0,-200524.0
3.0,15.0,6.0,7.0,12.0,7.0,4.0,0.0,2.0,0.0,2.0,,0.0,0.0,1.0,-88256.0,1.0,-130045.0
3.0,15.0,6.0,7.0,12.0,7.0,4.0,0.0,2.0,0.0,2.0,,0.0,0.0,1.0,-88256.0,1.0,-130045.0
4.0,15.0,6.0,7.0,4.0,5.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,-72777.0,2.0,-116554.0
4.0,15.0,6.0,7.0,4.0,5.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,-72777.0,2.0,-116554.0
4.0,15.0,5.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,-114762.0,1.0,-153149.0
4.0,15.0,5.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,-114762.0,1.0,-153149.0
2.0,15.0,4.0,5.0,9.0,4.0,3.0,1.0,1.0,1.0,1.0,,0.0,0.0,1.0,-118733.0,1.0,-156610.0
2.0,15.0,4.0,5.0,9.0,4.0,3.0,1.0,1.0,1.0,1.0,,0.0,0.0,1.0,-118733.0,1.0,-156610.0
4.0,15.0,6.0,7.0,12.0,4.0,4.0,0.0,2.0,0.0,0.0,,0.0,0.0,1.0,-115944.0,1.0,-154179.0
3.0,15.0,6.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,-93893.0,1.0,-134958.0
3.0,15.0,6.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,-93893.0,1.0,-134958.0
2.0,15.0,4.0,5.0,12.0,3.0,4.0,0.0,1.0,2.0,2.0,,0.0,0.0,1.0,-88208.0,1.0,-130003.0
2.0,15.0,6.0,5.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,-131265.0,1.0,-167533.0
2.0,15.0,1.0,7.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,,0.0,0.0,1.0,-87542.0,1.0,-129423.0
3.0,15.0,6.0,5.0,9.0,2.0,3.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,-77872.0,2.0,-120994.0
